Kingdom,Subkingdoms,Phyla,Subphyla,Classes,Subclasses,Orders,Families,Genera
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Phaeosperma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Phaeostigme
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Phaeotomasellia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Phanerococculus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Philobryon
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Philonectria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Phragmaspidium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Phragmogibbera
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Phragmoscutella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Phragmosperma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Phycorella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Physalosporopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Pirozynskia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Placoasterina
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Placodothis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Placomelan
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Placosphaeria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Plagiostromella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Plejobolus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Plenotrichaius
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Pleomerium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Pleotrichiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Polycyclinopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Polyrhizon
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Polysporidiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Polystomellopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Proliferosphaera
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Protographum
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Pseudoarthrographis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Pseudomorfea
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Pseudopleospora
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Punctillum
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Pyrenobotrys
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Pyrenochium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Pyrenocyclus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Pyrenostigme
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Quasiphloeospora
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Radulidium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Rhizotexis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Rhopographus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Rosellinula
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Rosenscheldia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Roumegueria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Rupestriomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Sapucchaka
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Saxomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Scleroconidioma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Scolecobonaria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Scolionema
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Semisphaeria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Septoidium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Shivamyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Sivanesaniella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Solicorynespora
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Soloacrosporiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Spissiomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Stegothyrium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Stephanotheca
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Stigmatophragmia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Symphaster
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Taphrophila
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Teichosporella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Tetracrium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Thalassoascus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Thryptospora
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Tilakiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Tomeoa
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Torulopsiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Trematosphaeriopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Tretospora
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Trichodothella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Trichodothis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Trichometasphaeria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Trichothyriella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Troposporella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Uredinophila
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Wentiomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Westea
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Wettsteinina
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Xenomeris
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Xenosporium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Xenostomella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Xylopezia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Yoshinagaia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertae_sedis,Yoshinagella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Lembosiaceae,Maheshwaramyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Leptopeltidaceae,Dothiopeltis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Leptopeltidaceae,Leptopeltis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Leptopeltidaceae,Ronnigeria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Leptopeltidaceae,Staibia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Macrovalsariaceae,Macrovalsaria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Meliolinaceae,Briania
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Meliolinaceae,Meliolina
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Mesnieraceae,Bondiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Mesnieraceae,Mesniera
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Mesnieraceae,Stegasphaeria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Naetrocymbaceae,Bonaria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Naetrocymbaceae,Jarxia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Naetrocymbaceae,Leptorhaphis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Naetrocymbaceae,Naetrocymbe
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Naetrocymbaceae,Tomasellia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Nematotheciaceae,Nematostigma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Nematotheciaceae,Nematothecium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Nematotheciaceae,Ophioparodia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Neoparodiaceae,Neoparodia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Palawaniaceae,Palawania
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Paranectriellaceae,Paranectriella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Paranectriellaceae,Puttemansia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Parodiellaceae,Parodiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Perisporiopsidaceae,Asteronia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Perisporiopsidaceae,Byssocallis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Perisporiopsidaceae,Chevalieropsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Perisporiopsidaceae,Parodiellina
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Perisporiopsidaceae,Perisporiopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Phaeodimeriellaceae,Phaeodimeriella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Pododimeriaceae,Chaetoscutula
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Pododimeriaceae,Pododimeria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Polyclypeolinaceae,Polyclypeolina
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Polystomellaceae,Dermatodothella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Polystomellaceae,Dothidella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Polystomellaceae,Munkiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Polystomellaceae,Parastigmatea
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Protoscyphaceae,Protoscypha
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Pseudoperisporiaceae,Bryomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Pseudoperisporiaceae,Eudimeriolum
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Pseudoperisporiaceae,Lasiostemma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Pseudoperisporiaceae,Nematostoma
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Pseudorobillardaceae,Pseudorobillarda
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Pyrenidiaceae,Pyrenidium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Aulographales,Rhizodiscinaceae,Rhizodiscina
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Seynesiopeltidaceae,Seynesiopeltis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Stomatogeneceae,Stomatogene
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Thyrinulaceae,Blastacervulus
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Thyrinulaceae,Paraopeba
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Thyrinulaceae,Thyrinula
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Toroaceae,Toroa
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Trichopeltinaceae,Acrogenotheca
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Trichopeltinaceae,Brefeldiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Trichopeltinaceae,Saccardinula
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Trichopeltinaceae,Trichopeltella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Trichopeltinaceae,Trichopeltheca
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Trichopeltinaceae,Trichopeltina
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Trichopeltinaceae,Trichothyrinula
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Trichothyriaceae,Lichenopeltella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Trichothyriaceae,Macrographa
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Trichothyriaceae,Pachythyrium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Trichothyriaceae,Trichothyrium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Vizellaceae,Acarella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Vizellaceae,Blasdalea
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Incertae_sedis,Vizellaceae,Vizella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Jahnulales,Aliquandostipitaceae,Aliquandostipite
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Jahnulales,Aliquandostipitaceae,Ascagilis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Jahnulales,Aliquandostipitaceae,Brachiosphaera
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Jahnulales,Aliquandostipitaceae,Jahnula
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Jahnulales,Aliquandostipitaceae,Megalohypha
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Jahnulales,Aliquandostipitaceae,Neojahnula
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Jahnulales,Aliquandostipitaceae,Pseudojahnula
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Jahnulales,Aliquandostipitaceae,Xylomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Jahnulales,Manglicolaceae,Manglicola
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Kirschsteiniotheliales,Incertae_sedis,Brachysporiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Kirschsteiniotheliales,Incertae_sedis,Taeniolella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Kirschsteiniotheliales,Kirschsteiniotheliaceae,Kirschsteiniothelia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Lembosinales,Lembosinaceae,Lembosina
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Lichenotheliales,Lichenotheliaceae,Lichenothelia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Incertae_sedis,Antidactylaria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Incertae_sedis,Heliocephala
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Incertae_sedis,Mitopeltis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Incertae_sedis,Neoscolecobasidium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Incertae_sedis,Parazalerion
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Incertae_sedis,Pseudosoloacrosporiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Incertae_sedis,Thyriodictyella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Microthyriaceae,Arnaudiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Microthyriaceae,Calothyriopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Microthyriaceae,Chaetothyriothecium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Microthyriaceae,Hamatispora
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Microthyriaceae,Isthmomyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Microthyriaceae,Keqinzhangia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Microthyriaceae,Microthyrium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Microthyriaceae,Neoanungitea
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Microthyriaceae,Nothoanungitopsis
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Microthyriaceae,Paramicrothyrium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Microthyriaceae,Pseudocoronospora
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Microthyriaceae,Pseudomicrothyrium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Microthyriaceae,Pseudopenidiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Microthyriaceae,Seynesiella
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Microthyriales,Microthyriaceae,Tumidispora
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Minutisphaerales,Acrogenosporaceae,Acrogenospora
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Minutisphaerales,Minutisphaeraceae,Minutisphaera
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Monoblastiales,Monoblastiaceae,Acrocordia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Monoblastiales,Monoblastiaceae,Anisomeridium
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Monoblastiales,Monoblastiaceae,Caprettia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Monoblastiales,Monoblastiaceae,Funbolia
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Monoblastiales,Monoblastiaceae,Haudseptoria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Monoblastiales,Monoblastiaceae,Heleiosa
Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Incertae_sedis,Monoblastiales,Monoblastiaceae,Italiofungus
